sensor_id,datetime_from,datetime_to,rollup,value,metric,reading_units,reading_date,measurement,measurement_name,sensor_units,location_id,location_name,location_owner_name,location_owner_id,latitude,longitude,country_id,country_name,country_code,timezone,first_read_at,last_read_at,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
35996,2023-06-19 22:00:00+00:00,2023-06-20 22:00:00+00:00,daily,0.433,bc,µg/m³,2023-06-19,bc,bc,µg/m³,10776,"Warszawa, al. Niepodległości",Unknown Governmental Organization,4,52.21929800005291,21.004723999701287,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 15:00:00,19.7,11.0,27.1,15.0,,,4.7,,1015.8,
36156,2023-06-19 22:00:00+00:00,2023-06-20 22:00:00+00:00,daily,559.0,co,µg/m³,2023-06-19,co mass,co,µg/m³,10776,"Warszawa, al. Niepodległości",Unknown Governmental Organization,4,52.21929800005291,21.004723999701287,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 15:00:00,19.7,11.0,27.1,15.0,,,4.7,,1015.8,
36160,2023-06-19 22:00:00+00:00,2023-06-20 22:00:00+00:00,daily,90.8,no2,µg/m³,2023-06-19,no₂ mass,no2,µg/m³,10776,"Warszawa, al. Niepodległości",Unknown Governmental Organization,4,52.21929800005291,21.004723999701287,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 15:00:00,19.7,11.0,27.1,15.0,,,4.7,,1015.8,
36161,2023-06-19 22:00:00+00:00,2023-06-20 22:00:00+00:00,daily,45.3,pm10,µg/m³,2023-06-19,pm10,pm10,µg/m³,10776,"Warszawa, al. Niepodległości",Unknown Governmental Organization,4,52.21929800005291,21.004723999701287,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 15:00:00,19.7,11.0,27.1,15.0,,,4.7,,1015.8,
36162,2023-06-19 22:00:00+00:00,2023-06-20 22:00:00+00:00,daily,21.4,pm25,µg/m³,2023-06-19,pm2.5,pm25,µg/m³,10776,"Warszawa, al. Niepodległości",Unknown Governmental Organization,4,52.21929800005291,21.004723999701287,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 15:00:00,19.7,11.0,27.1,15.0,,,4.7,,1015.8,
36163,2023-06-19 22:00:00+00:00,2023-06-20 22:00:00+00:00,daily,30.4,no2,µg/m³,2023-06-19,no₂ mass,no2,µg/m³,7245,"Warszawa, ul. Kondratowicza",Unknown Governmental Organization,4,52.29086399994045,21.04245800001037,77,Poland,PL,Europe/Warsaw,2018-11-22 12:00:00,2025-12-27 15:00:00,19.7,11.0,27.1,15.0,,,4.7,,1015.8,
36297,2023-06-19 22:00:00+00:00,2023-06-20 22:00:00+00:00,daily,119.0,o3,µg/m³,2023-06-19,o₃ mass,o3,µg/m³,7245,"Warszawa, ul. Kondratowicza",Unknown Governmental Organization,4,52.29086399994045,21.04245800001037,77,Poland,PL,Europe/Warsaw,2018-11-22 12:00:00,2025-12-27 15:00:00,19.7,11.0,27.1,15.0,,,4.7,,1015.8,
36300,2023-06-19 22:00:00+00:00,2023-06-20 22:00:00+00:00,daily,17.7,no2,µg/m³,2023-06-19,no₂ mass,no2,µg/m³,6386,"Warszawa, ul. Wokalna",Unknown Governmental Organization,4,52.16077200027042,21.03381899983936,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 15:00:00,19.7,11.0,27.1,15.0,,,4.7,,1015.8,
386025,2023-06-19 22:00:00+00:00,2023-06-20 22:00:00+00:00,daily,113.0,o3,µg/m³,2023-06-19,o₃ mass,o3,µg/m³,60175,"Warszawa, IMGW",Unknown Governmental Organization,4,52.281304000224026,20.96338300032009,77,Poland,PL,Europe/Warsaw,2021-01-07 07:00:00,2025-12-27 06:00:00,19.7,11.0,27.1,15.0,,,4.7,,1015.8,
26098,2023-06-20 22:00:00+00:00,2023-06-21 22:00:00+00:00,daily,32.1,pm10,µg/m³,2023-06-20,pm10,pm10,µg/m³,6381,"Warszawa, ul. Tołstoja",Unknown Governmental Organization,4,52.28507300021083,20.933017999762576,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 06:00:00,23.0,15.0,29.0,0.0,,,5.2,,1016.3,
26099,2023-06-20 22:00:00+00:00,2023-06-21 22:00:00+00:00,daily,23.1,pm25,µg/m³,2023-06-20,pm2.5,pm25,µg/m³,6381,"Warszawa, ul. Tołstoja",Unknown Governmental Organization,4,52.28507300021083,20.933017999762576,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 06:00:00,23.0,15.0,29.0,0.0,,,5.2,,1016.3,
35053,2023-06-20 22:00:00+00:00,2023-06-21 22:00:00+00:00,daily,84.9,o3,µg/m³,2023-06-20,o₃ mass,o3,µg/m³,6386,"Warszawa, ul. Wokalna",Unknown Governmental Organization,4,52.16077200027042,21.03381899983936,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 15:00:00,23.0,15.0,29.0,0.0,,,5.2,,1016.3,
35054,2023-06-20 22:00:00+00:00,2023-06-21 22:00:00+00:00,daily,25.9,pm10,µg/m³,2023-06-20,pm10,pm10,µg/m³,6386,"Warszawa, ul. Wokalna",Unknown Governmental Organization,4,52.16077200027042,21.03381899983936,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 15:00:00,23.0,15.0,29.0,0.0,,,5.2,,1016.3,
35055,2023-06-20 22:00:00+00:00,2023-06-21 22:00:00+00:00,daily,16.4,pm25,µg/m³,2023-06-20,pm2.5,pm25,µg/m³,6386,"Warszawa, ul. Wokalna",Unknown Governmental Organization,4,52.16077200027042,21.03381899983936,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 15:00:00,23.0,15.0,29.0,0.0,,,5.2,,1016.3,
35986,2023-06-20 22:00:00+00:00,2023-06-21 22:00:00+00:00,daily,29.9,no2,µg/m³,2023-06-20,no₂ mass,no2,µg/m³,10775,"Warszawa, ul. Chrościckiego",Unknown Governmental Organization,4,52.207742000168864,20.906072999577745,77,Poland,PL,Europe/Warsaw,2019-01-04 09:00:00,2025-12-27 15:00:00,23.0,15.0,29.0,0.0,,,5.2,,1016.3,
35988,2023-06-20 22:00:00+00:00,2023-06-21 22:00:00+00:00,daily,73.5,o3,µg/m³,2023-06-20,o₃ mass,o3,µg/m³,10775,"Warszawa, ul. Chrościckiego",Unknown Governmental Organization,4,52.207742000168864,20.906072999577745,77,Poland,PL,Europe/Warsaw,2019-01-04 09:00:00,2025-12-27 15:00:00,23.0,15.0,29.0,0.0,,,5.2,,1016.3,
35990,2023-06-20 22:00:00+00:00,2023-06-21 22:00:00+00:00,daily,25.3,pm10,µg/m³,2023-06-20,pm10,pm10,µg/m³,10775,"Warszawa, ul. Chrościckiego",Unknown Governmental Organization,4,52.207742000168864,20.906072999577745,77,Poland,PL,Europe/Warsaw,2019-01-04 09:00:00,2025-12-27 15:00:00,23.0,15.0,29.0,0.0,,,5.2,,1016.3,
35993,2023-06-20 22:00:00+00:00,2023-06-21 22:00:00+00:00,daily,16.5,pm25,µg/m³,2023-06-20,pm2.5,pm25,µg/m³,10775,"Warszawa, ul. Chrościckiego",Unknown Governmental Organization,4,52.207742000168864,20.906072999577745,77,Poland,PL,Europe/Warsaw,2019-01-04 09:00:00,2025-12-27 15:00:00,23.0,15.0,29.0,0.0,,,5.2,,1016.3,
35994,2023-06-20 22:00:00+00:00,2023-06-21 22:00:00+00:00,daily,1.7,so2,µg/m³,2023-06-20,so₂ mass,so2,µg/m³,10775,"Warszawa, ul. Chrościckiego",Unknown Governmental Organization,4,52.207742000168864,20.906072999577745,77,Poland,PL,Europe/Warsaw,2019-01-04 09:00:00,2025-12-27 15:00:00,23.0,15.0,29.0,0.0,,,5.2,,1016.3,
35996,2023-06-20 22:00:00+00:00,2023-06-21 22:00:00+00:00,daily,0.378,bc,µg/m³,2023-06-20,bc,bc,µg/m³,10776,"Warszawa, al. Niepodległości",Unknown Governmental Organization,4,52.21929800005291,21.004723999701287,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 15:00:00,23.0,15.0,29.0,0.0,,,5.2,,1016.3,
36156,2023-06-20 22:00:00+00:00,2023-06-21 22:00:00+00:00,daily,491.0,co,µg/m³,2023-06-20,co mass,co,µg/m³,10776,"Warszawa, al. Niepodległości",Unknown Governmental Organization,4,52.21929800005291,21.004723999701287,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 15:00:00,23.0,15.0,29.0,0.0,,,5.2,,1016.3,
36160,2023-06-20 22:00:00+00:00,2023-06-21 22:00:00+00:00,daily,65.7,no2,µg/m³,2023-06-20,no₂ mass,no2,µg/m³,10776,"Warszawa, al. Niepodległości",Unknown Governmental Organization,4,52.21929800005291,21.004723999701287,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 15:00:00,23.0,15.0,29.0,0.0,,,5.2,,1016.3,
36161,2023-06-20 22:00:00+00:00,2023-06-21 22:00:00+00:00,daily,41.5,pm10,µg/m³,2023-06-20,pm10,pm10,µg/m³,10776,"Warszawa, al. Niepodległości",Unknown Governmental Organization,4,52.21929800005291,21.004723999701287,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 15:00:00,23.0,15.0,29.0,0.0,,,5.2,,1016.3,
36162,2023-06-20 22:00:00+00:00,2023-06-21 22:00:00+00:00,daily,24.6,pm25,µg/m³,2023-06-20,pm2.5,pm25,µg/m³,10776,"Warszawa, al. Niepodległości",Unknown Governmental Organization,4,52.21929800005291,21.004723999701287,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 15:00:00,23.0,15.0,29.0,0.0,,,5.2,,1016.3,
36163,2023-06-20 22:00:00+00:00,2023-06-21 22:00:00+00:00,daily,25.2,no2,µg/m³,2023-06-20,no₂ mass,no2,µg/m³,7245,"Warszawa, ul. Kondratowicza",Unknown Governmental Organization,4,52.29086399994045,21.04245800001037,77,Poland,PL,Europe/Warsaw,2018-11-22 12:00:00,2025-12-27 15:00:00,23.0,15.0,29.0,0.0,,,5.2,,1016.3,
36297,2023-06-20 22:00:00+00:00,2023-06-21 22:00:00+00:00,daily,73.8,o3,µg/m³,2023-06-20,o₃ mass,o3,µg/m³,7245,"Warszawa, ul. Kondratowicza",Unknown Governmental Organization,4,52.29086399994045,21.04245800001037,77,Poland,PL,Europe/Warsaw,2018-11-22 12:00:00,2025-12-27 15:00:00,23.0,15.0,29.0,0.0,,,5.2,,1016.3,
36300,2023-06-20 22:00:00+00:00,2023-06-21 22:00:00+00:00,daily,15.9,no2,µg/m³,2023-06-20,no₂ mass,no2,µg/m³,6386,"Warszawa, ul. Wokalna",Unknown Governmental Organization,4,52.16077200027042,21.03381899983936,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 15:00:00,23.0,15.0,29.0,0.0,,,5.2,,1016.3,
386025,2023-06-20 22:00:00+00:00,2023-06-21 22:00:00+00:00,daily,67.4,o3,µg/m³,2023-06-20,o₃ mass,o3,µg/m³,60175,"Warszawa, IMGW",Unknown Governmental Organization,4,52.281304000224026,20.96338300032009,77,Poland,PL,Europe/Warsaw,2021-01-07 07:00:00,2025-12-27 06:00:00,23.0,15.0,29.0,0.0,,,5.2,,1016.3,
26098,2023-06-21 22:00:00+00:00,2023-06-22 22:00:00+00:00,daily,31.4,pm10,µg/m³,2023-06-21,pm10,pm10,µg/m³,6381,"Warszawa, ul. Tołstoja",Unknown Governmental Organization,4,52.28507300021083,20.933017999762576,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 06:00:00,22.4,17.7,28.8,4.1,,,8.7,,1016.4,
26099,2023-06-21 22:00:00+00:00,2023-06-22 22:00:00+00:00,daily,18.5,pm25,µg/m³,2023-06-21,pm2.5,pm25,µg/m³,6381,"Warszawa, ul. Tołstoja",Unknown Governmental Organization,4,52.28507300021083,20.933017999762576,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 06:00:00,22.4,17.7,28.8,4.1,,,8.7,,1016.4,
35053,2023-06-21 22:00:00+00:00,2023-06-22 22:00:00+00:00,daily,72.4,o3,µg/m³,2023-06-21,o₃ mass,o3,µg/m³,6386,"Warszawa, ul. Wokalna",Unknown Governmental Organization,4,52.16077200027042,21.03381899983936,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 15:00:00,22.4,17.7,28.8,4.1,,,8.7,,1016.4,
35054,2023-06-21 22:00:00+00:00,2023-06-22 22:00:00+00:00,daily,26.2,pm10,µg/m³,2023-06-21,pm10,pm10,µg/m³,6386,"Warszawa, ul. Wokalna",Unknown Governmental Organization,4,52.16077200027042,21.03381899983936,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 15:00:00,22.4,17.7,28.8,4.1,,,8.7,,1016.4,
35055,2023-06-21 22:00:00+00:00,2023-06-22 22:00:00+00:00,daily,15.6,pm25,µg/m³,2023-06-21,pm2.5,pm25,µg/m³,6386,"Warszawa, ul. Wokalna",Unknown Governmental Organization,4,52.16077200027042,21.03381899983936,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 15:00:00,22.4,17.7,28.8,4.1,,,8.7,,1016.4,
35986,2023-06-21 22:00:00+00:00,2023-06-22 22:00:00+00:00,daily,18.6,no2,µg/m³,2023-06-21,no₂ mass,no2,µg/m³,10775,"Warszawa, ul. Chrościckiego",Unknown Governmental Organization,4,52.207742000168864,20.906072999577745,77,Poland,PL,Europe/Warsaw,2019-01-04 09:00:00,2025-12-27 15:00:00,22.4,17.7,28.8,4.1,,,8.7,,1016.4,
35988,2023-06-21 22:00:00+00:00,2023-06-22 22:00:00+00:00,daily,62.2,o3,µg/m³,2023-06-21,o₃ mass,o3,µg/m³,10775,"Warszawa, ul. Chrościckiego",Unknown Governmental Organization,4,52.207742000168864,20.906072999577745,77,Poland,PL,Europe/Warsaw,2019-01-04 09:00:00,2025-12-27 15:00:00,22.4,17.7,28.8,4.1,,,8.7,,1016.4,
35990,2023-06-21 22:00:00+00:00,2023-06-22 22:00:00+00:00,daily,25.8,pm10,µg/m³,2023-06-21,pm10,pm10,µg/m³,10775,"Warszawa, ul. Chrościckiego",Unknown Governmental Organization,4,52.207742000168864,20.906072999577745,77,Poland,PL,Europe/Warsaw,2019-01-04 09:00:00,2025-12-27 15:00:00,22.4,17.7,28.8,4.1,,,8.7,,1016.4,
35993,2023-06-21 22:00:00+00:00,2023-06-22 22:00:00+00:00,daily,15.7,pm25,µg/m³,2023-06-21,pm2.5,pm25,µg/m³,10775,"Warszawa, ul. Chrościckiego",Unknown Governmental Organization,4,52.207742000168864,20.906072999577745,77,Poland,PL,Europe/Warsaw,2019-01-04 09:00:00,2025-12-27 15:00:00,22.4,17.7,28.8,4.1,,,8.7,,1016.4,
35994,2023-06-21 22:00:00+00:00,2023-06-22 22:00:00+00:00,daily,0.95,so2,µg/m³,2023-06-21,so₂ mass,so2,µg/m³,10775,"Warszawa, ul. Chrościckiego",Unknown Governmental Organization,4,52.207742000168864,20.906072999577745,77,Poland,PL,Europe/Warsaw,2019-01-04 09:00:00,2025-12-27 15:00:00,22.4,17.7,28.8,4.1,,,8.7,,1016.4,
35996,2023-06-21 22:00:00+00:00,2023-06-22 22:00:00+00:00,daily,0.436,bc,µg/m³,2023-06-21,bc,bc,µg/m³,10776,"Warszawa, al. Niepodległości",Unknown Governmental Organization,4,52.21929800005291,21.004723999701287,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 15:00:00,22.4,17.7,28.8,4.1,,,8.7,,1016.4,
36156,2023-06-21 22:00:00+00:00,2023-06-22 22:00:00+00:00,daily,536.0,co,µg/m³,2023-06-21,co mass,co,µg/m³,10776,"Warszawa, al. Niepodległości",Unknown Governmental Organization,4,52.21929800005291,21.004723999701287,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 15:00:00,22.4,17.7,28.8,4.1,,,8.7,,1016.4,
36160,2023-06-21 22:00:00+00:00,2023-06-22 22:00:00+00:00,daily,68.9,no2,µg/m³,2023-06-21,no₂ mass,no2,µg/m³,10776,"Warszawa, al. Niepodległości",Unknown Governmental Organization,4,52.21929800005291,21.004723999701287,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 15:00:00,22.4,17.7,28.8,4.1,,,8.7,,1016.4,
36161,2023-06-21 22:00:00+00:00,2023-06-22 22:00:00+00:00,daily,40.3,pm10,µg/m³,2023-06-21,pm10,pm10,µg/m³,10776,"Warszawa, al. Niepodległości",Unknown Governmental Organization,4,52.21929800005291,21.004723999701287,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 15:00:00,22.4,17.7,28.8,4.1,,,8.7,,1016.4,
36162,2023-06-21 22:00:00+00:00,2023-06-22 22:00:00+00:00,daily,21.0,pm25,µg/m³,2023-06-21,pm2.5,pm25,µg/m³,10776,"Warszawa, al. Niepodległości",Unknown Governmental Organization,4,52.21929800005291,21.004723999701287,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 15:00:00,22.4,17.7,28.8,4.1,,,8.7,,1016.4,
36163,2023-06-21 22:00:00+00:00,2023-06-22 22:00:00+00:00,daily,22.1,no2,µg/m³,2023-06-21,no₂ mass,no2,µg/m³,7245,"Warszawa, ul. Kondratowicza",Unknown Governmental Organization,4,52.29086399994045,21.04245800001037,77,Poland,PL,Europe/Warsaw,2018-11-22 12:00:00,2025-12-27 15:00:00,22.4,17.7,28.8,4.1,,,8.7,,1016.4,
36297,2023-06-21 22:00:00+00:00,2023-06-22 22:00:00+00:00,daily,66.1,o3,µg/m³,2023-06-21,o₃ mass,o3,µg/m³,7245,"Warszawa, ul. Kondratowicza",Unknown Governmental Organization,4,52.29086399994045,21.04245800001037,77,Poland,PL,Europe/Warsaw,2018-11-22 12:00:00,2025-12-27 15:00:00,22.4,17.7,28.8,4.1,,,8.7,,1016.4,
36300,2023-06-21 22:00:00+00:00,2023-06-22 22:00:00+00:00,daily,14.1,no2,µg/m³,2023-06-21,no₂ mass,no2,µg/m³,6386,"Warszawa, ul. Wokalna",Unknown Governmental Organization,4,52.16077200027042,21.03381899983936,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 15:00:00,22.4,17.7,28.8,4.1,,,8.7,,1016.4,
386025,2023-06-21 22:00:00+00:00,2023-06-22 22:00:00+00:00,daily,67.9,o3,µg/m³,2023-06-21,o₃ mass,o3,µg/m³,60175,"Warszawa, IMGW",Unknown Governmental Organization,4,52.281304000224026,20.96338300032009,77,Poland,PL,Europe/Warsaw,2021-01-07 07:00:00,2025-12-27 06:00:00,22.4,17.7,28.8,4.1,,,8.7,,1016.4,
35053,2023-06-23 22:00:00+00:00,2023-06-24 22:00:00+00:00,daily,75.5,o3,µg/m³,2023-06-23,o₃ mass,o3,µg/m³,6386,"Warszawa, ul. Wokalna",Unknown Governmental Organization,4,52.16077200027042,21.03381899983936,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 15:00:00,21.2,16.6,25.4,2.0,,,10.9,,1014.7,
35054,2023-06-23 22:00:00+00:00,2023-06-24 22:00:00+00:00,daily,14.6,pm10,µg/m³,2023-06-23,pm10,pm10,µg/m³,6386,"Warszawa, ul. Wokalna",Unknown Governmental Organization,4,52.16077200027042,21.03381899983936,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 15:00:00,21.2,16.6,25.4,2.0,,,10.9,,1014.7,
35055,2023-06-23 22:00:00+00:00,2023-06-24 22:00:00+00:00,daily,7.05,pm25,µg/m³,2023-06-23,pm2.5,pm25,µg/m³,6386,"Warszawa, ul. Wokalna",Unknown Governmental Organization,4,52.16077200027042,21.03381899983936,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 15:00:00,21.2,16.6,25.4,2.0,,,10.9,,1014.7,
35986,2023-06-23 22:00:00+00:00,2023-06-24 22:00:00+00:00,daily,11.0,no2,µg/m³,2023-06-23,no₂ mass,no2,µg/m³,10775,"Warszawa, ul. Chrościckiego",Unknown Governmental Organization,4,52.207742000168864,20.906072999577745,77,Poland,PL,Europe/Warsaw,2019-01-04 09:00:00,2025-12-27 15:00:00,21.2,16.6,25.4,2.0,,,10.9,,1014.7,
35988,2023-06-23 22:00:00+00:00,2023-06-24 22:00:00+00:00,daily,72.8,o3,µg/m³,2023-06-23,o₃ mass,o3,µg/m³,10775,"Warszawa, ul. Chrościckiego",Unknown Governmental Organization,4,52.207742000168864,20.906072999577745,77,Poland,PL,Europe/Warsaw,2019-01-04 09:00:00,2025-12-27 15:00:00,21.2,16.6,25.4,2.0,,,10.9,,1014.7,
35990,2023-06-23 22:00:00+00:00,2023-06-24 22:00:00+00:00,daily,11.7,pm10,µg/m³,2023-06-23,pm10,pm10,µg/m³,10775,"Warszawa, ul. Chrościckiego",Unknown Governmental Organization,4,52.207742000168864,20.906072999577745,77,Poland,PL,Europe/Warsaw,2019-01-04 09:00:00,2025-12-27 15:00:00,21.2,16.6,25.4,2.0,,,10.9,,1014.7,
35993,2023-06-23 22:00:00+00:00,2023-06-24 22:00:00+00:00,daily,7.0,pm25,µg/m³,2023-06-23,pm2.5,pm25,µg/m³,10775,"Warszawa, ul. Chrościckiego",Unknown Governmental Organization,4,52.207742000168864,20.906072999577745,77,Poland,PL,Europe/Warsaw,2019-01-04 09:00:00,2025-12-27 15:00:00,21.2,16.6,25.4,2.0,,,10.9,,1014.7,
35994,2023-06-23 22:00:00+00:00,2023-06-24 22:00:00+00:00,daily,1.27,so2,µg/m³,2023-06-23,so₂ mass,so2,µg/m³,10775,"Warszawa, ul. Chrościckiego",Unknown Governmental Organization,4,52.207742000168864,20.906072999577745,77,Poland,PL,Europe/Warsaw,2019-01-04 09:00:00,2025-12-27 15:00:00,21.2,16.6,25.4,2.0,,,10.9,,1014.7,
35996,2023-06-23 22:00:00+00:00,2023-06-24 22:00:00+00:00,daily,0.276,bc,µg/m³,2023-06-23,bc,bc,µg/m³,10776,"Warszawa, al. Niepodległości",Unknown Governmental Organization,4,52.21929800005291,21.004723999701287,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 15:00:00,21.2,16.6,25.4,2.0,,,10.9,,1014.7,
36156,2023-06-23 22:00:00+00:00,2023-06-24 22:00:00+00:00,daily,431.0,co,µg/m³,2023-06-23,co mass,co,µg/m³,10776,"Warszawa, al. Niepodległości",Unknown Governmental Organization,4,52.21929800005291,21.004723999701287,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 15:00:00,21.2,16.6,25.4,2.0,,,10.9,,1014.7,
36160,2023-06-23 22:00:00+00:00,2023-06-24 22:00:00+00:00,daily,54.8,no2,µg/m³,2023-06-23,no₂ mass,no2,µg/m³,10776,"Warszawa, al. Niepodległości",Unknown Governmental Organization,4,52.21929800005291,21.004723999701287,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 15:00:00,21.2,16.6,25.4,2.0,,,10.9,,1014.7,
36161,2023-06-23 22:00:00+00:00,2023-06-24 22:00:00+00:00,daily,33.0,pm10,µg/m³,2023-06-23,pm10,pm10,µg/m³,10776,"Warszawa, al. Niepodległości",Unknown Governmental Organization,4,52.21929800005291,21.004723999701287,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 15:00:00,21.2,16.6,25.4,2.0,,,10.9,,1014.7,
36162,2023-06-23 22:00:00+00:00,2023-06-24 22:00:00+00:00,daily,11.8,pm25,µg/m³,2023-06-23,pm2.5,pm25,µg/m³,10776,"Warszawa, al. Niepodległości",Unknown Governmental Organization,4,52.21929800005291,21.004723999701287,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 15:00:00,21.2,16.6,25.4,2.0,,,10.9,,1014.7,
36163,2023-06-23 22:00:00+00:00,2023-06-24 22:00:00+00:00,daily,15.3,no2,µg/m³,2023-06-23,no₂ mass,no2,µg/m³,7245,"Warszawa, ul. Kondratowicza",Unknown Governmental Organization,4,52.29086399994045,21.04245800001037,77,Poland,PL,Europe/Warsaw,2018-11-22 12:00:00,2025-12-27 15:00:00,21.2,16.6,25.4,2.0,,,10.9,,1014.7,
36297,2023-06-23 22:00:00+00:00,2023-06-24 22:00:00+00:00,daily,70.2,o3,µg/m³,2023-06-23,o₃ mass,o3,µg/m³,7245,"Warszawa, ul. Kondratowicza",Unknown Governmental Organization,4,52.29086399994045,21.04245800001037,77,Poland,PL,Europe/Warsaw,2018-11-22 12:00:00,2025-12-27 15:00:00,21.2,16.6,25.4,2.0,,,10.9,,1014.7,
36300,2023-06-23 22:00:00+00:00,2023-06-24 22:00:00+00:00,daily,11.0,no2,µg/m³,2023-06-23,no₂ mass,no2,µg/m³,6386,"Warszawa, ul. Wokalna",Unknown Governmental Organization,4,52.16077200027042,21.03381899983936,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 15:00:00,21.2,16.6,25.4,2.0,,,10.9,,1014.7,
386025,2023-06-23 22:00:00+00:00,2023-06-24 22:00:00+00:00,daily,72.9,o3,µg/m³,2023-06-23,o₃ mass,o3,µg/m³,60175,"Warszawa, IMGW",Unknown Governmental Organization,4,52.281304000224026,20.96338300032009,77,Poland,PL,Europe/Warsaw,2021-01-07 07:00:00,2025-12-27 06:00:00,21.2,16.6,25.4,2.0,,,10.9,,1014.7,
35053,2023-06-24 22:00:00+00:00,2023-06-25 22:00:00+00:00,daily,26.9,o3,µg/m³,2023-06-24,o₃ mass,o3,µg/m³,6386,"Warszawa, ul. Wokalna",Unknown Governmental Organization,4,52.16077200027042,21.03381899983936,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 15:00:00,19.7,16.3,23.4,0.0,,,11.6,,1018.7,
35054,2023-06-24 22:00:00+00:00,2023-06-25 22:00:00+00:00,daily,21.4,pm10,µg/m³,2023-06-24,pm10,pm10,µg/m³,6386,"Warszawa, ul. Wokalna",Unknown Governmental Organization,4,52.16077200027042,21.03381899983936,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 15:00:00,19.7,16.3,23.4,0.0,,,11.6,,1018.7,
35055,2023-06-24 22:00:00+00:00,2023-06-25 22:00:00+00:00,daily,13.2,pm25,µg/m³,2023-06-24,pm2.5,pm25,µg/m³,6386,"Warszawa, ul. Wokalna",Unknown Governmental Organization,4,52.16077200027042,21.03381899983936,77,Poland,PL,Europe/Warsaw,2018-11-21 18:00:00,2025-12-27 15:00:00,19.7,16.3,23.4,0.0,,,11.6,,1018.7,
35986,2023-06-24 22:00:00+00:00,2023-06-25 22:00:00+00:00,daily,36.5,no2,µg/m³,2023-06-24,no₂ mass,no2,µg/m³,10775,"Warszawa, ul. Chrościckiego",Unknown Governmental Organization,4,52.207742000168864,20.906072999577745,77,Poland,PL,Europe/Warsaw,2019-01-04 09:00:00,2025-12-27 15:00:00,19.7,16.3,23.4,0.0,,,11.6,,1018.7,
35988,2023-06-24 22:00:00+00:00,2023-06-25 22:00:00+00:00,daily,19.7,o3,µg/m³,2023-06-24,o₃ mass,o3,µg/m³,10775,"Warszawa, ul. Chrościckiego",Unknown Governmental Organization,4,52.207742000168864,20.906072999577745,77,Poland,PL,Europe/Warsaw,2019-01-04 09:00:00,2025-12-27 15:00:00,19.7,16.3,23.4,0.0,,,11.6,,1018.7,
